epoch,train_loss,train_acc,val_loss,val_acc
1,1.6841097807554215,0.3238692377459679,1.3082169458759365,0.544179104477612
2,1.4198894711472296,0.4474545526243148,1.1150257646147885,0.6041791044776119
3,1.322077440954147,0.49016128396230135,1.1780595313968942,0.5656716417910448
4,1.2547687714941997,0.5165030166804685,1.2748873686790467,0.524179104477612
5,1.209911987079121,0.5410307977443906,1.110066116781377,0.597313432835821
